"","ZCTA","zip_code","dense"
"13788","40863",40863,32.4226042488476
"13789","40865",40865,98.7536530876947
"13790","40868",40868,135.758180984505
"13791","40870",40870,49.1817060639248
"13792","40873",40873,85.0535290009475
"13793","40874",40874,3.04324875945774
"13794","40874",40803,3.04324875945774
"13795","40902",40902,20.6330668102783
"13796","40903",40903,43.3562915617078
"13797","40906",40906,76.8754880650867
"13798","40913",40913,30.4615041691437
"13799","40914",40914,21.2935772021415
"13800","40915",40915,131.666118197492
"13801","40921",40921,10.2325721612246
"13802","40923",40923,185.849691768155
"13803","40927",40927,26.9797742545554
"13804","40935",40935,31.9901517708102
"13805","40939",40939,29.8625291312331
"13806","40940",40940,12.8324914717369
"13807","40941",40941,916.483112682884
"13808","40943",40943,123.488655989997
"13809","40946",40946,19.8509795735068
"13810","40949",40949,209.302608403523
"13811","40953",40953,64.7750591449661
"13812","40958",40958,54.5195794706623
"13813","40962",40944,51.3115339529292
"13814","40962",40951,51.3115339529292
"13815","40962",40962,51.3115339529292
"13816","40962",40932,51.3115339529292
"13817","40964",40964,200.247312439519
"13818","40965",40965,135.56260011108
"13819","40972",40972,19.5412402403893
"13820","40977",40955,61.4770192318269
"13821","40977",40977,61.4770192318269
"13822","40979",40979,0
"13823","40982",40982,51.703896219312
"13824","40983",40983,11.1487739932997
"13825","40988",40988,16.8222428080232
"13826","40995",40995,15.6261163603444
"13827","40997",40930,14.0691700219846
"13828","40997",40997,14.0691700219846
"13829","41001",41001,371.548363819461
"13830","41001",41072,371.548363819461
"13831","41002",41002,60.9739864127133
"13832","41003",41003,32.5961346000207
"13833","41004",41061,36.6307875707427
"13834","41004",41004,36.6307875707427
"13835","41005",41022,489.305136981058
"13836","41005",41005,489.305136981058
"13837","41006",41006,69.5971736015164
"13838","41007",41007,92.8472090855327
"13839","41008",41008,164.47000685966
"13840","41010",41010,33.8170976737777
"13841","41011",41011,3917.36435946189
"13842","41014",41014,6933.27417682243
"13843","41015",41015,801.462394810943
"13844","41016",41016,3912.93844304477
"13845","41017",41017,1916.92410467802
"13846","41018",41021,2480.49628709598
"13847","41018",41018,2480.49628709598
"13848","41030",41030,198.29035956028
"13849","41031",41031,74.2348743053398
"13850","41033",41033,55.1377102582134
"13851","41034",41034,34.4286644895709
"13852","41035",41035,109.830539097827
"13853","41039",41037,39.4254407184849
"13854","41039",41039,39.4254407184849
"13855","41040",41040,46.8510553826015
"13856","41041",41041,70.7975141888784
"13857","41042",41042,2526.94632543614
"13858","41043",41043,31.6294270837576
"13859","41044",41044,39.7532896012726
"13860","41045",41045,37.7758849616036
"13861","41046",41046,70.9286626589982
"13862","41048",41025,485.0396154397
"13863","41048",41048,485.0396154397
"13864","41049",41049,25.3922606408713
"13865","41049",41081,25.3922606408713
"13866","41051",41012,1068.07854826502
"13867","41051",41051,1068.07854826502
"13868","41051",41019,1068.07854826502
"13869","41052",41052,26.5891372369058
"13870","41055",41055,24.2056985236236
"13871","41056",41056,100.198110376272
"13872","41056",41096,100.198110376272
"13873","41059",41059,206.084740669321
"13874","41063",41063,89.5635015026781
"13875","41063",41053,89.5635015026781
"13876","41064",41064,25.1635965272639
"13877","41071",41071,3575.1659015111
"13878","41073",41073,6183.08806484257
"13879","41074",41074,3932.37441317948
"13880","41075",41075,2988.11307960848
"13881","41076",41076,894.224736875188
"13882","41080",41080,64.5193725430188
"13883","41083",41083,50.2138923408167
"13884","41085",41085,2046.74653618286
"13885","41086",41086,44.2795871418821
"13886","41086",40355,44.2795871418821
"13887","41091",41091,433.881637618297
"13888","41092",41092,84.9489941469714
"13889","41093",41065,22.8623109384856
"13890","41093",41093,22.8623109384856
"13891","41094",41094,351.698216972902
"13892","41095",41095,136.455821305931
"13893","41097",41054,76.4192530601297
"13894","41097",41097,76.4192530601297
"13895","41098",41098,23.0831065752528
"13896","41101",41101,1885.5711969494
"13897","41102",41102,417.538730261614
"13898","41121",41121,47.3543754593314
"13899","41124",41124,19.9518315867296
"13900","41129",41114,96.0882174133202
"13901","41129",41129,96.0882174133202
"13902","41129",41105,96.0882174133202
"13903","41132",41132,41.3803574918636
"13904","41135",41135,30.0437794504557
"13905","41139",41139,1001.96734302797
"13906","41141",41141,37.3795109855193
"13907","41142",41142,180.284854951799
"13908","41143",41181,71.0639054538271
"13909","41143",41143,71.0639054538271
"13910","41144",41144,59.8656659785155
"13911","41146",41146,61.8365146593867
"13912","41149",41149,17.2642197181265
"13913","41159",41160,21.369169229995
"13914","41159",41159,21.369169229995
"13915","41164",41128,51.0811728135821
"13916","41164",41173,51.0811728135821
"13917","41164",41164,51.0811728135821
"13918","41166",41166,57.1772469474966
"13919","41168",41168,61.5016000773109
"13920","41169",41169,889.129737355974
"13921","41171",41171,38.6788649260521
"13922","41174",41174,73.5630443675974
"13923","41175",41175,71.557100314518
"13924","41179",41179,20.7656145162948
"13925","41180",41180,11.838370232472
"13926","41183",41183,1200.65424225816
"13927","41189",41189,42.5939922315925
"13928","41201",41201,28.2067161774634
"13929","41203",41203,78.9258545406916
"13930","41204",41204,49.6869594183452
"13931","41214",41214,21.1600865101706
"13932","41216",41216,78.8193958730371
"13933","41219",41219,37.6773578225702
"13934","41222",41222,94.166109352768
"13935","41224",41224,54.1876599679111
"13936","41226",41226,59.6149404113774
"13937","41230",41230,53.4636939707803
"13938","41231",41231,86.1925034638111
"13939","41232",41232,26.5538027852723
"13940","41234",41234,112.045646029235
"13941","41238",41238,30.8632641722403
"13942","41240",41240,176.163719451949
"13943","41250",41250,13.9955299640946
"13944","41254",41254,52.5257912550578
"13945","41255",41255,41.7287657674803
"13946","41256",41256,116.983534696992
"13947","41257",41257,79.2879758494973
"13948","41260",41260,316.377626519006
"13949","41262",41262,58.0392124407975
"13950","41263",41263,39.8067385233098
"13951","41264",41264,53.4106705438202
"13952","41265",41265,41.3789592615856
"13953","41267",41267,276.12232275007
"13954","41268",41268,3126.44010094796
"13955","41271",41271,117.123155100657
"13956","41274",41274,121.171696481248
"13957","41301",41301,27.7809530354063
"13958","41311",41311,37.3834097285176
"13959","41311",41347,37.3834097285176
"13960","41311",41368,37.3834097285176
"13961","41314",41364,25.1835797945193
"13962","41314",41386,25.1835797945193
"13963","41314",41351,25.1835797945193
"13964","41314",41314,25.1835797945193
"13965","41317",41317,9.7146906788278
"13966","41332",41332,24.1544205758532
"13967","41339",41310,32.0382621806044
"13968","41339",41339,32.0382621806044
"13969","41348",41348,31.2820847319845
"13970","41352",41352,30.4263174995108
"13971","41360",41360,23.2937711551334
"13972","41365",41365,47.1527347349192
"13973","41366",41366,1.67606286299283
"13974","41367",41367,24.4270661384533
"13975","41385",41385,15.8930211298283
"13976","41390",41390,102.524551012156
"13977","41397",41397,13.3618484800428
"13978","41408",41408,82.4079509557576
"13979","41421",41421,20.3514243918646
"13980","41425",41425,38.8916213235917
"13981","41464",41464,33.0840489011007
"13982","41465",41426,40.2310100113577
"13983","41465",41465,40.2310100113577
"13984","41472",41413,39.6028277565359
"13985","41472",41477,39.6028277565359
"13986","41472",41451,39.6028277565359
"13987","41472",41472,39.6028277565359
"13988","41501",41501,120.936531930746
"13989","41501",41502,120.936531930746
"13990","41503",41503,128.302187744524
"13991","41512",41512,43.3988508222128
"13992","41513",41513,55.4436172835306
"13993","41514",41514,47.9279720350498
"13994","41517",41517,3978.91157508339
"13995","41519",41519,80.9583624625901
"13996","41522",41522,69.1078496998548
"13997","41522",41542,69.1078496998548
"13998","41522",41561,69.1078496998548
"13999","41524",41524,14.5908149378394
"14000","41526",41526,0
"14001","41527",41527,151.018602350623
"14002","41528",41528,60.428347117355
"14003","41531",41531,104.728813988381
"14004","41534",41534,14.5000579079316
"14005","41535",41535,276.814374197977
"14006","41537",41520,58.0467077886423
"14007","41537",41549,58.0467077886423
"14008","41537",41537,58.0467077886423
"14009","41538",41538,124.870605323726
"14010","41539",41539,34.9519514335136
"14011","41540",41540,22.3634074148811
"14012","41543",41543,115.202319534711
"14013","41544",41544,45.2122720071911
"14014","41547",41547,63.0745357428479
"14015","41548",41548,69.622977599293
"14016","41553",41553,60.1915187415911
"14017","41554",41554,58.3033339602182
"14018","41555",41555,119.578896557983
"14019","41557",41557,80.6211288305749
"14020","41558",41558,58.7766354809229
"14021","41559",41559,50.4710608264904
"14022","41560",41560,55.4918685202119
"14023","41562",41562,105.364171081972
"14024","41563",41563,51.3471365682568
"14025","41564",41564,33.129515925894
"14026","41566",41566,39.1164958544791
"14027","41567",41567,16.6244346395697
"14028","41568",41568,32.6186278656201
"14029","41571",41571,26.6599695148829
"14030","41572",41572,71.8568777177367
"14031","41601",41601,74.0781543881928
"14032","41602",41602,299.882236462038
"14033","41603",41603,118.35081638359
"14034","41604",41604,65.7847925585424
"14035","41605",41605,167.593900872481
"14036","41606",41606,25.0152113285792
"14037","41607",41607,37.4064107689963
"14038","41612",41612,341.275601514458
"14039","41615",41615,99.3987945791229
"14040","41616",41616,40.8930721668423
"14041","41619",41619,45.722407997608
"14042","41621",41621,193.233633780716
"14043","41622",41622,36.6778882283952
"14044","41630",41630,60.5164051131738
"14045","41631",41631,130.96969465773
"14046","41632",41632,15.7826128346787
"14047","41635",41635,152.413747372727
"14048","41636",41636,83.5902981214148
"14049","41640",41640,26.6372924595792
"14050","41642",41642,72.6619550115693
"14051","41643",41643,34.1980042887569
"14052","41645",41645,98.9273299021221
"14053","41647",41647,59.1993612062981
"14054","41647",41651,59.1993612062981
"14055","41649",41649,94.8198916647053
"14056","41650",41650,99.8001221477582
"14057","41653",41653,88.1705063282894
"14058","41655",41655,65.5525341348306
"14059","41659",41659,113.880941808892
"14060","41660",41660,35.3467660899796
"14061","41663",41663,139.068982465372
"14062","41666",41666,97.1454028449339
"14063","41667",41667,78.0190835629989
"14064","41669",41669,363.07266173698
"14065","41701",41702,118.53840383182
"14066","41701",41743,118.53840383182
"14067","41701",41701,118.53840383182
"14068","41701",41736,118.53840383182
"14069","41712",41712,118.834746380008
"14070","41713",41713,0
"14071","41714",41714,42.1459819924004
"14072","41719",41719,108.024909688031
"14073","41721",41721,8.41414456604268
"14074","41722",41722,30.8559177558823
"14075","41723",41723,61.6097344938077
"14076","41725",41725,50.9982316036803
"14077","41727",40981,110.831005052602
"14078","41727",41727,110.831005052602
"14079","41729",41729,156.783921819326
"14080","41731",41731,21.6051494649074
"14081","41735",41735,33.5598152514542
"14082","41739",41739,38.1239136876279
"14083","41740",41740,61.0484585280247
"14084","41745",41745,107.281490428295
"14085","41746",41746,171.449649924502
"14086","41749",41749,19.003370639938
"14087","41751",41751,67.6320202389386
"14088","41754",41754,64.2092463206178
"14089","41754",41778,64.2092463206178
"14090","41759",41759,77.9260728728904
"14091","41760",41760,155.762766764182
"14092","41762",41762,20.2587199848084
"14093","41763",41763,36.5349587026156
"14094","41764",41764,26.7593169968319
"14095","41766",41766,114.244293728655
"14096","41772",41772,15.2778941444308
"14097","41773",41773,51.6785753530726
"14098","41774",41774,52.3427665499818
"14099","41775",41775,26.022587915564
"14100","41776",41776,36.4419814606992
"14101","41777",41777,35.2762267811122
"14102","41804",41804,101.781207376579
"14103","41810",41810,132.141028736459
"14104","41812",41812,30.4765085697948
"14105","41815",41815,100.514416808725
"14106","41817",41817,24.8995492239206
"14107","41819",41819,14.5769492097326
"14108","41821",41821,12.0480117751099
"14109","41822",41822,103.615842317739
"14110","41824",41824,131.465720481583
"14111","41825",41825,50.3197975918277
"14112","41826",41826,96.2874763206709
"14113","41828",41828,31.6019842791817
"14114","41831",41831,50.4554907977539
"14115","41832",41832,39.5742345989547
"14116","41833",41833,4.35040150833545
"14117","41834",41834,42.4438766971981
"14118","41835",41835,49.4947080931802
"14119","41836",41836,62.72981015878
"14120","41837",41837,103.714649446451
"14121","41838",41838,120.289391467611
"14122","41839",41839,52.0127763382461
"14123","41840",41840,214.455961868592
"14124","41843",41843,22.7606723930465
"14125","41844",41844,85.5632637311163
"14126","41845",41845,35.0891141968544
"14127","41847",41847,26.7102965619018
"14128","41848",41848,15.8090784671691
"14129","41849",41849,104.45193498434
"14130","41855",41855,100.853535498141
"14131","41858",41858,91.2049239660476
"14132","41859",41859,29.2161977883709
"14133","41861",41861,29.2829843552478
"14134","41862",41862,75.4704246681795
"14135","42001",42001,415.131343010246
"14136","42001",42002,415.131343010246
"14137","42003",42003,425.650044942976
"14138","42020",42020,91.3716176636933
"14139","42021",42021,20.9942073258974
"14140","42021",42070,20.9942073258974
"14141","42022",42022,406.84290067743
"14142","42023",42023,27.0736333808341
"14143","42024",42024,24.9889318156668
"14144","42025",42025,96.3334943615853
"14145","42027",42027,42.8959903984696
"14146","42028",42028,21.2270855204864
"14147","42029",42029,124.400865754877
"14148","42031",42031,23.0391920919923
"14149","42032",42032,23.6348503164975
"14150","42035",42035,29.3272371747935
"14151","42036",42036,46.7161417598889
"14152","42037",42037,269.193728173773
"14153","42038",42038,69.7370932034944
"14154","42039",42039,30.5822705978902
"14155","42040",42040,30.9477067456134
"14156","42041",42041,42.8127702300072
"14157","42044",42044,183.913118033819
"14158","42045",42045,47.108986454372
"14159","42047",42047,10.5604108849916
"14160","42048",42048,68.7144739858127
"14161","42049",42049,30.9199631158234
"14162","42050",42050,28.4534287782088
"14163","42051",42051,37.8687501866857
"14164","42053",42053,40.7474837845105
"14165","42054",42054,24.0507416295284
"14166","42055",42055,55.7968080067737
"14167","42056",42056,26.959521639389
"14168","42058",42058,133.392380231068
"14169","42060",42060,14.5206852186912
"14170","42061",42061,182.65562876533
"14171","42064",42033,27.2310441267248
"14172","42064",42064,27.2310441267248
"14173","42066",42066,108.766691438862
"14174","42069",42069,45.7122350342056
"14175","42071",42071,147.110948872179
"14176","42076",42076,26.4043075331782
"14177","42078",42078,19.368189712293
"14178","42079",42079,26.5879799521671
"14179","42079",42063,26.5879799521671
"14180","42081",42081,20.3305602874863
"14181","42082",42082,70.9638460160885
"14182","42083",42083,16.0346317781278
"14183","42085",42085,32.109005504387
"14184","42086",42086,137.971346231198
"14185","42087",42087,34.7870648844048
"14186","42088",42088,36.9730181911482
"14187","42101",42101,225.21196854672
"14188","42103",42128,311.397662606012
"14189","42103",42103,311.397662606012
"14190","42104",42104,711.110836796311
"14191","42120",42120,60.0157382695177
"14192","42122",42122,142.248967736246
"14193","42123",42123,54.7111516834222
"14194","42124",42124,33.2796397960881
"14195","42127",42127,70.8258395011547
"14196","42129",42129,36.5487403325161
"14197","42130",42130,31.7586591833638
"14198","42133",42133,16.9976454773307
"14199","42134",42134,89.8893003290461
"14200","42134",42135,89.8893003290461
"14201","42140",42140,31.9606452477443
"14202","42141",42142,119.667882170874
"14203","42141",42152,119.667882170874
"14204","42141",42141,119.667882170874
"14205","42141",42131,119.667882170874
"14206","42151",42151,8.84750047427082
"14207","42153",42153,16.1802506326648
"14208","42154",42154,29.120554005494
"14209","42156",42156,32.991080003766
"14210","42157",42157,26.2808182270733
"14211","42159",42159,45.05689053339
"14212","42160",42160,41.6879396945014
"14213","42163",42163,48.7400308153849
"14214","42164",42164,66.5020355017935
"14215","42166",42166,31.0739166631811
"14216","42167",42167,41.1432526726208
"14217","42170",42170,49.0458554102446
"14218","42171",42171,69.6058851625768
"14219","42202",42202,26.7423671792769
"14220","42204",42204,17.4875009045581
"14221","42206",42206,49.8528536264995
"14222","42207",42207,57.2979132697585
"14223","42210",42210,50.2458698991391
"14224","42211",42211,45.3982493780822
"14225","42214",42214,31.2489699768578
"14226","42215",42215,29.9787342135002
"14227","42217",42217,23.3760214020503
"14228","42220",42216,34.5084513555041
"14229","42220",42220,34.5084513555041
"14230","42223",42223,886.901876154204
"14231","42232",42232,47.90945013755
"14232","42234",42234,46.574545416329
"14233","42236",42236,13.475172079723
"14234","42240",42241,149.773756275961
"14235","42240",42240,149.773756275961
"14236","42254",42254,18.7557968739213
"14237","42256",42256,25.6124456893174
"14238","42259",42259,15.2667944996666
"14239","42261",42201,33.7912662118698
"14240","42261",42261,33.7912662118698
"14241","42261",42219,33.7912662118698
"14242","42261",42288,33.7912662118698
"14243","42262",42262,309.017033279998
"14244","42265",42265,18.2115185675858
"14245","42266",42266,44.1337935949477
"14246","42266",42221,44.1337935949477
"14247","42273",42273,34.1361281813497
"14248","42274",42274,64.9950232703485
"14249","42275",42252,18.995228448674
"14250","42275",42275,18.995228448674
"14251","42276",42276,78.2255297795812
"14252","42280",42280,16.968151746906
"14253","42285",42285,65.8281046909086
"14254","42286",42286,31.1996356037817
"14255","42301",42301,262.366990550229
"14256","42301",42334,262.366990550229
"14257","42301",42377,262.366990550229
"14258","42303",42302,860.894892078463
"14259","42303",42303,860.894892078463
"14260","42303",42304,860.894892078463
"14261","42320",42320,57.9009877694517
"14262","42321",42321,158.123173227892
"14263","42322",42322,0
"14264","42323",42323,616.638210339592
"14265","42324",42324,35.60333977849
"14266","42325",42325,60.0494368411961
"14267","42326",42326,18.7276030111396
"14268","42327",42327,35.4886531447568
"14269","42328",42328,18.3531344544598
"14270","42330",42330,89.9114923950766
"14271","42332",42332,111.9792652876
"14272","42333",42333,28.7465325233438
"14273","42337",42337,43.3096289204447
"14274","42338",42338,3.5545953598202
"14275","42339",42339,24.124924403712
"14276","42343",42343,17.6404093777573
"14277","42344",42344,30.0867280890694
"14278","42345",42345,74.6158805161483
"14279","42347",42347,47.9888326187358
"14280","42348",42348,45.206266364172
"14281","42348",42364,45.206266364172
"14282","42349",42349,34.1621784587958
"14283","42350",42350,28.2436503544273
"14284","42351",42351,64.650156966556
"14285","42352",42352,79.8828437377455
"14286","42354",42354,296.108217314554
"14287","42355",42355,54.1098183897265
"14288","42356",42356,4032.29400554339
"14289","42361",42361,16.3748368934761
"14290","42366",42366,61.744054650217
"14291","42367",42367,430.688891452738
"14292","42368",42368,21.1640478948235
"14293","42369",42369,65.7985598414478
"14294","42370",42370,290.004656865779
"14295","42371",42371,9.35240077483252
"14296","42372",42372,42.6477681054597
"14297","42374",42374,596.715278860604
"14298","42376",42376,69.3238077143301
"14299","42378",42378,62.1407044009772
"14300","42404",42404,25.8492319313335
"14301","42406",42457,22.1473499500357
"14302","42406",42406,22.1473499500357
"14303","42408",42408,42.9289992881855
"14304","42409",42409,28.6156438367207
"14305","42410",42410,372.978163315031
"14306","42411",42411,24.4468771222665
"14307","42413",42413,56.7868684793386
"14308","42420",42419,200.636932442459
"14309","42420",42402,200.636932442459
"14310","42420",42420,200.636932442459
"14311","42431",42431,162.570547341381
"14312","42436",42436,67.8268108385927
"14313","42437",42437,42.867561071366
"14314","42440",42440,527.91296855786
"14315","42441",42441,30.5682251979556
"14316","42442",42442,63.8207902024248
"14317","42445",42445,39.6910421466413
"14318","42450",42450,49.407531789163
"14319","42451",42451,11.3988839860189
"14320","42452",42452,31.8309752004372
"14321","42453",42453,21.5116335048725
"14322","42455",42444,51.0288654956233
"14323","42455",42455,51.0288654956233
"14324","42456",42456,20.5887682628021
"14325","42458",42458,82.7269857270884
"14326","42459",42460,31.5422592545894
"14327","42459",42459,31.5422592545894
"14328","42461",42461,38.4475549768902
"14329","42462",42462,33.2855431143985
"14330","42463",42463,78.3527166534425
"14331","42464",42464,27.466943035119
"14332","42501",42501,87.3326020768861
"14333","42501",42502,87.3326020768861
"14334","42503",42503,198.027002620436
"14335","42503",42564,198.027002620436
"14336","42516",42516,49.0217896217363
"14337","42518",42518,86.080082419437
"14338","42519",42558,56.7920712083466
"14339","42519",42519,56.7920712083466
"14340","42528",42528,44.6210448663044
"14341","42533",42533,552.869905855486
"14342","42539",42539,42.8238522954706
"14343","42541",42541,33.5704184652544
"14344","42544",42544,40.3077144529827
"14345","42553",42553,90.7335131300594
"14346","42565",42565,28.0647008070829
"14347","42566",42566,25.1618422676279
"14348","42567",42567,58.4466774102231
"14349","42602",42602,48.3429578975876
"14350","42603",42603,48.4778374935262
"14351","42629",42629,54.0608443894555
"14352","42631",42631,276.564403314063
"14353","42633",42633,44.377348739939
"14354","42634",42634,20.6942377691841
"14355","42635",42635,189.79660444293
"14356","42638",42638,264.077949819386
"14357","42642",42642,92.3645537807094
"14358","42647",42647,27.0612802371679
"14359","42649",42649,25.5547387877718
"14360","42653",42653,48.1650906593054
"14361","42701",42701,329.025255534648
"14362","42701",42702,329.025255534648
"14363","42712",42712,32.8506176792239
"14364","42713",42713,39.7695936087426
"14365","42715",42715,16.9988289431204
"14366","42716",42716,52.2612355343497
"14367","42717",42759,19.5675956644649
"14368","42717",42717,19.5675956644649
"14369","42718",42718,99.6438217434683
"14370","42718",42719,99.6438217434683
"14371","42721",42721,30.2197825278093
"14372","42722",42722,22.567093098715
"14373","42724",42724,72.5273456693554
"14374","42726",42726,48.7489090936527
"14375","42728",42720,50.1926853935343
"14376","42728",42728,50.1926853935343
"14377","42728",42742,50.1926853935343
"14378","42729",42729,39.8524223325258
"14379","42732",42732,32.6249265509619
"14380","42733",42733,32.3947308320799
"14381","42740",42740,62.3342050163326
"14382","42741",42741,39.7364761631255
"14383","42743",42743,43.7193077109537
"14384","42746",42746,52.1997465043999
"14385","42748",42748,71.6231150109398
"14386","42749",42749,52.6865711936646
"14387","42753",42753,31.978304002387
"14388","42754",42754,83.6910918367607
"14389","42754",42755,83.6910918367607
"14390","42757",42757,36.3717769020207
"14391","42758",42758,0
"14392","42762",42762,7.4409841403844
"14393","42764",42764,26.7368622374818
"14394","42765",42765,61.3006569460175
"14395","42776",42776,31.336841199483
"14396","42782",42782,25.1299407567718
"14397","42784",42784,44.7431358760644
"14398","42788",42788,44.6014036675655
"14399","43001",43001,90.0291284677177
"14400","43002",43002,1993.95999230331
"14401","43003",43003,99.7827456038458
"14402","43004",43004,2512.8218616146
"14403","43005",43005,157.944091134512
"14404","43006",43006,23.1125661363169
"14405","43008",43008,1610.60620590684
"14406","43009",43047,60.7967647424295
"14407","43009",43009,60.7967647424295
"14408","43010",43010,1213.41231749595
"14409","43011",43011,87.2223295345429
"14410","43011",43048,87.2223295345429
"14411","43013",43013,83.6011162329556
"14412","43014",43014,59.8106811129299
"14413","43015",43015,461.415416435692
"14414","43016",43016,2342.52427297532
"14415","43017",43017,2565.63003376421
"14416","43019",43019,86.5531505624748
"14417","43021",43021,381.942185349943
"14418","43022",43022,86.061177020829
"14419","43023",43023,315.827910670888
"14420","43023",43093,315.827910670888
"14421","43025",43025,155.106389538602
"14422","43026",43026,1831.52957170233
"14423","43028",43028,159.157643318314
"14424","43029",43029,22.3915148255015
"14425","43030",43030,113.250298190293
"14426","43031",43031,163.445975443394
"14427","43032",43032,0
"14428","43033",43033,568.618888880598
"14429","43035",43035,1822.31070361371
"14430","43036",43036,2000.42372042533
"14431","43037",43037,81.7286623448841
"14432","43040",43040,225.96540053075
"14433","43040",43041,225.96540053075
"14434","43044",43044,62.5609161722119
"14435","43045",43045,44.3268873507997
"14436","43046",43046,117.319209416055
"14437","43050",43050,197.074485843733
"14438","43054",43054,1079.95793758465
"14439","43055",43058,556.281571533461
"14440","43055",43055,556.281571533461
"14441","43056",43056,201.014293912707
"14442","43060",43060,91.4019456174715
"14443","43061",43061,115.014275152742
"14444","43062",43018,428.571028872389
"14445","43062",43062,428.571028872389
"14446","43064",43064,172.060137153253
"14447","43065",43065,1612.69293573866
"14448","43066",43066,32.5331458971268
"14449","43067",43067,50.4380240092295
"14450","43067",43007,50.4380240092295
"14451","43068",43068,3029.44745811663
"14452","43068",43069,3029.44745811663
"14453","43068",43073,3029.44745811663
"14454","43070",43070,414.794713375011
"14455","43071",43071,68.0052464058617
"14456","43072",43072,69.9880788561555
"14457","43074",43074,187.174729792548
"14458","43076",43076,135.03924133693
"14459","43077",43077,1744.36301092793
"14460","43078",43078,132.892502716182
"14461","43078",43083,132.892502716182
"14462","43080",43080,72.3889762340991
"14463","43080",43027,72.3889762340991
"14464","43081",43081,2560.7874981877
"14465","43082",43082,1613.42441583891
"14466","43084",43084,51.5987515119573
"14467","43085",43085,3575.37622214341
"14468","43101",43101,1193.98706798084
"14469","43101",45633,1193.98706798084
"14470","43102",43102,66.208517909525
"14471","43103",43103,155.269013906372
"14472","43105",43105,159.983303897847
"14473","43106",43106,39.696486368105
"14474","43107",43107,118.551624842035
"14475","43109",43109,809.887571972989
"14476","43110",43110,876.134082284391
"14477","43111",43111,365.88452229494
"14478","43112",43112,139.946568163824
"14479","43113",43113,149.911899146089
"14480","43115",43115,41.358175269731
"14481","43116",43116,2729.97192478897
"14482","43117",43117,540.196595907935
"14483","43119",43119,916.49930715797
"14484","43123",43123,1110.83662263849
"14485","43125",43195,469.344448424228
"14486","43125",43125,469.344448424228
"14487","43126",43126,2295.85847736014
"14488","43127",43127,290.930952725796
"14489","43128",43128,41.9643472062235
"14490","43130",43130,379.589718022333
"14491","43135",43135,45.9696131520283
"14492","43136",43136,1900.85725828648
"14493","43137",43137,68.6172729429035
"14494","43137",43194,68.6172729429035
"14495","43138",43138,108.91082380453
"14496","43140",43140,109.868584816518
"14497","43142",43142,1357.4672248177
"14498","43143",43143,41.9928485042742
"14499","43144",43144,48.7495445628755
"14500","43145",43145,39.8347630213778
"14501","43146",43146,171.176380574175
"14502","43147",43147,1535.44696006494
"14503","43148",43148,71.7992376943819
"14504","43149",43149,39.8947991401176
"14505","43150",43150,91.8020751665417
"14506","43151",43151,858.433809940827
"14507","43152",43152,16.8568365032906
"14508","43153",43153,22.9850942078545
"14509","43154",43154,130.9078599131
"14510","43155",43155,81.6216305419042
"14511","43156",43156,555.22967085871
"14512","43157",43157,1553.39838077663
"14513","43158",43158,82.3471942494058
"14514","43160",43160,103.007803384703
"14515","43162",43162,141.418612284743
"14516","43164",43164,33.2549630104014
"14517","43201",43201,11088.969412033
"14518","43202",43202,7979.12946009718
"14519","43203",43203,6310.75371949042
"14520","43204",43204,4645.15192593161
"14521","43205",43205,5189.1145869672
"14522","43206",43206,7295.00012626451
"14523","43207",43207,2024.48216040454
"14524","43209",43209,4645.1635546317
"14525","43210",43210,7977.81252215081
"14526","43211",43211,4880.47876454261
"14527","43212",43212,6180.0969941885
"14528","43213",43213,3478.68713473369
"14529","43214",43214,3877.44777835768
"14530","43215",43199,3306.92800751091
"14531","43215",43251,3306.92800751091
"14532","43215",43279,3306.92800751091
"14533","43215",43086,3306.92800751091
"14534","43215",43226,3306.92800751091
"14535","43215",43291,3306.92800751091
"14536","43215",43266,3306.92800751091
"14537","43215",43218,3306.92800751091
"14538","43215",43270,3306.92800751091
"14539","43215",43260,3306.92800751091
"14540","43215",43287,3306.92800751091
"14541","43215",43268,3306.92800751091
"14542","43215",43216,3306.92800751091
"14543","43215",43271,3306.92800751091
"14544","43215",43234,3306.92800751091
"14545","43215",43272,3306.92800751091
"14546","43215",43215,3306.92800751091
"14547","43217",43217,470.302828647603
"14548","43219",43219,2038.98679185239
"14549","43220",43220,4494.19955392723
"14550","43221",43221,3672.39355461794
"14551","43222",43222,2963.42698659292
"14552","43223",43223,2742.1275311631
"14553","43224",43224,5336.49434282695
"14554","43227",43227,6093.82145619616
"14555","43228",43228,2946.26984033747
"14556","43229",43229,6001.0497363885
"14557","43230",43230,2917.05778457324
"14558","43231",43231,5465.3324809871
"14559","43232",43232,3764.1334879393
"14560","43235",43236,3192.24966568073
"14561","43235",43235,3192.24966568073
"14562","43240",43240,2963.72986090668
"14563","43302",43302,279.944857628562
"14564","43302",43301,279.944857628562
"14565","43310",43310,46.5849737431062
"14566","43311",43311,193.36462371902
"14567","43314",43314,46.1251131128233
"14568","43314",43335,46.1251131128233
"14569","43315",43315,83.2600262283135
"14570","43316",43316,80.3095817492061
"14571","43317",43317,977.009647884841
"14572","43318",43318,63.3429745866288
"14573","43319",43319,59.3674812625257
"14574","43320",43320,48.6540225934121
"14575","43321",43321,2333.14725797731
"14576","43322",43322,1526.03684423903
"14577","43323",43323,15.8945364660873
"14578","43324",43324,97.9665622898538
